,util_practice_desc,domaincat_desc,state_alpha,region_desc,source_desc,group_desc,asd_desc,CV (%),year,week_ending,county_code,commodity_desc,congr_district_code,reference_period_desc,state_fips_code,country_code,domain_desc,load_time,begin_code,Value,state_name,county_name,freq_desc,unit_desc,asd_code,class_desc,country_name,state_ansi,end_code,agg_level_desc,watershed_desc,county_ansi,short_desc,statisticcat_desc,sector_desc,prodn_practice_desc,watershed_code,location_desc,zip_5
54,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS NORTH,,1993,,998,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,700",TEXAS,OTHER (COMBINED) COUNTIES,ANNUAL,ACRES,51,ALL CLASSES,UNITED STATES,48,00,COUNTY,,,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS NORTH, OTHER (COMBINED) COUNTIES",
55,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS NORTH,,1992,,998,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,900,TEXAS,OTHER (COMBINED) COUNTIES,ANNUAL,ACRES,51,ALL CLASSES,UNITED STATES,48,00,COUNTY,,,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS NORTH, OTHER (COMBINED) COUNTIES",
56,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS NORTH,,1991,,998,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,300,TEXAS,OTHER (COMBINED) COUNTIES,ANNUAL,ACRES,51,ALL CLASSES,UNITED STATES,48,00,COUNTY,,,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS NORTH, OTHER (COMBINED) COUNTIES",
57,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS NORTH,,1990,,998,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,700,TEXAS,OTHER (COMBINED) COUNTIES,ANNUAL,ACRES,51,ALL CLASSES,UNITED STATES,48,00,COUNTY,,,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS NORTH, OTHER (COMBINED) COUNTIES",
58,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS NORTH,,1989,,998,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,100,TEXAS,OTHER (COMBINED) COUNTIES,ANNUAL,ACRES,51,ALL CLASSES,UNITED STATES,48,00,COUNTY,,,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS NORTH, OTHER (COMBINED) COUNTIES",
59,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS NORTH,,1988,,998,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,200,TEXAS,OTHER (COMBINED) COUNTIES,ANNUAL,ACRES,51,ALL CLASSES,UNITED STATES,48,00,COUNTY,,,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS NORTH, OTHER (COMBINED) COUNTIES",
60,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS NORTH,,1987,,998,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,100,TEXAS,OTHER (COMBINED) COUNTIES,ANNUAL,ACRES,51,ALL CLASSES,UNITED STATES,48,00,COUNTY,,,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS NORTH, OTHER (COMBINED) COUNTIES",
61,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS NORTH,,1986,,998,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,200,TEXAS,OTHER (COMBINED) COUNTIES,ANNUAL,ACRES,51,ALL CLASSES,UNITED STATES,48,00,COUNTY,,,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS NORTH, OTHER (COMBINED) COUNTIES",
62,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS NORTH,,1984,,998,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,400,TEXAS,OTHER (COMBINED) COUNTIES,ANNUAL,ACRES,51,ALL CLASSES,UNITED STATES,48,00,COUNTY,,,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS NORTH, OTHER (COMBINED) COUNTIES",
63,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS NORTH,,1983,,998,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,400,TEXAS,OTHER (COMBINED) COUNTIES,ANNUAL,ACRES,51,ALL CLASSES,UNITED STATES,48,00,COUNTY,,,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS NORTH, OTHER (COMBINED) COUNTIES",
64,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS NORTH,,1982,,998,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,500,TEXAS,OTHER (COMBINED) COUNTIES,ANNUAL,ACRES,51,ALL CLASSES,UNITED STATES,48,00,COUNTY,,,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS NORTH, OTHER (COMBINED) COUNTIES",
65,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS NORTH,,1981,,998,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,800,TEXAS,OTHER (COMBINED) COUNTIES,ANNUAL,ACRES,51,ALL CLASSES,UNITED STATES,48,00,COUNTY,,,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS NORTH, OTHER (COMBINED) COUNTIES",
66,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS NORTH,,1977,,998,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,700,TEXAS,OTHER (COMBINED) COUNTIES,ANNUAL,ACRES,51,ALL CLASSES,UNITED STATES,48,00,COUNTY,,,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS NORTH, OTHER (COMBINED) COUNTIES",
67,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS NORTH,,1976,,998,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,700,TEXAS,OTHER (COMBINED) COUNTIES,ANNUAL,ACRES,51,ALL CLASSES,UNITED STATES,48,00,COUNTY,,,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS NORTH, OTHER (COMBINED) COUNTIES",
68,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS NORTH,,1974,,998,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,810,TEXAS,OTHER (COMBINED) COUNTIES,ANNUAL,ACRES,51,ALL CLASSES,UNITED STATES,48,00,COUNTY,,,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS NORTH, OTHER (COMBINED) COUNTIES",
69,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS NORTH,,1973,,998,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,680,TEXAS,OTHER (COMBINED) COUNTIES,ANNUAL,ACRES,51,ALL CLASSES,UNITED STATES,48,00,COUNTY,,,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS NORTH, OTHER (COMBINED) COUNTIES",
70,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS NORTH,,1972,,998,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,570,TEXAS,OTHER (COMBINED) COUNTIES,ANNUAL,ACRES,51,ALL CLASSES,UNITED STATES,48,00,COUNTY,,,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS NORTH, OTHER (COMBINED) COUNTIES",
71,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS NORTH,,1971,,998,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,000",TEXAS,OTHER (COMBINED) COUNTIES,ANNUAL,ACRES,51,ALL CLASSES,UNITED STATES,48,00,COUNTY,,,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS NORTH, OTHER (COMBINED) COUNTIES",
72,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS NORTH,,1970,,998,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,000",TEXAS,OTHER (COMBINED) COUNTIES,ANNUAL,ACRES,51,ALL CLASSES,UNITED STATES,48,00,COUNTY,,,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS NORTH, OTHER (COMBINED) COUNTIES",
73,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS NORTH,,1969,,998,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,190",TEXAS,OTHER (COMBINED) COUNTIES,ANNUAL,ACRES,51,ALL CLASSES,UNITED STATES,48,00,COUNTY,,,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS NORTH, OTHER (COMBINED) COUNTIES",
74,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS NORTH,,1968,,998,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,750",TEXAS,OTHER (COMBINED) COUNTIES,ANNUAL,ACRES,51,ALL CLASSES,UNITED STATES,48,00,COUNTY,,,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS NORTH, OTHER (COMBINED) COUNTIES",
75,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,2000,,199,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,100",TEXAS,HARDIN,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,199,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, HARDIN",
76,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1999,,199,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,100",TEXAS,HARDIN,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,199,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, HARDIN",
77,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1998,,199,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,300",TEXAS,HARDIN,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,199,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, HARDIN",
78,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1990,,199,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,100",TEXAS,HARDIN,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,199,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, HARDIN",
79,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1989,,199,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,000",TEXAS,HARDIN,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,199,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, HARDIN",
80,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1982,,199,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,600",TEXAS,HARDIN,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,199,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, HARDIN",
81,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1981,,199,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,600",TEXAS,HARDIN,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,199,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, HARDIN",
82,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1980,,199,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"2,000",TEXAS,HARDIN,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,199,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, HARDIN",
83,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1979,,199,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,800",TEXAS,HARDIN,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,199,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, HARDIN",
84,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1978,,199,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"2,100",TEXAS,HARDIN,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,199,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, HARDIN",
85,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1977,,199,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,500",TEXAS,HARDIN,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,199,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, HARDIN",
86,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1976,,199,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,400",TEXAS,HARDIN,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,199,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, HARDIN",
87,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1975,,199,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,650",TEXAS,HARDIN,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,199,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, HARDIN",
88,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1974,,199,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,790",TEXAS,HARDIN,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,199,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, HARDIN",
89,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1973,,199,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,410",TEXAS,HARDIN,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,199,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, HARDIN",
90,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1972,,199,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,110",TEXAS,HARDIN,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,199,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, HARDIN",
91,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1971,,199,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,320",TEXAS,HARDIN,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,199,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, HARDIN",
92,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1970,,199,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"2,000",TEXAS,HARDIN,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,199,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, HARDIN",
93,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1969,,199,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"2,360",TEXAS,HARDIN,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,199,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, HARDIN",
94,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1968,,199,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"2,400",TEXAS,HARDIN,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,199,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, HARDIN",
95,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1980,,351,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,600,TEXAS,NEWTON,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,351,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, NEWTON",
96,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,2009,,473,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"5,700",TEXAS,WALLER,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,473,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, WALLER",
97,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,2008,,473,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"6,300",TEXAS,WALLER,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,473,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, WALLER",
98,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,2007,,473,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"6,100",TEXAS,WALLER,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,473,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, WALLER",
99,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,2005,,473,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"7,700",TEXAS,WALLER,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,473,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, WALLER",
100,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,2004,,473,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"8,100",TEXAS,WALLER,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,473,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, WALLER",
101,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,2003,,473,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"7,400",TEXAS,WALLER,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,473,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, WALLER",
102,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,2002,,473,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"7,100",TEXAS,WALLER,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,473,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, WALLER",
103,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,2001,,473,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"7,000",TEXAS,WALLER,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,473,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, WALLER",
104,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,2000,,473,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"6,100",TEXAS,WALLER,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,473,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, WALLER",
105,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1999,,473,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"5,900",TEXAS,WALLER,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,473,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, WALLER",
106,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1998,,473,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"6,700",TEXAS,WALLER,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,473,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, WALLER",
107,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,EAST TEXAS SOUTH,,1997,,473,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"6,700",TEXAS,WALLER,ANNUAL,ACRES,52,ALL CLASSES,UNITED STATES,48,00,COUNTY,,473,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, EAST TEXAS SOUTH, WALLER",
